"ID","Source","Subject","Question (truncated)","Quality Score","Grade","Verdict","Issues","Fixes"
"1635","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","গণতান্ত্রিক মূল্যবোধ বিকাশে সবচেয়ে জরুরি উপাদান কোনটি?","94","Good","CLEAN","0","0"
"1636","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজের প্রতিটি মানুষ যখন তার নিজ নিজ দায়িত্ব সততার সাথে পালন করে, তখন রাষ্ট্রে ","94","Good","CLEAN","0","0"
"1637","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একজন জনপ্রতিনিধি নির্বাচিত হওয়ার পর শুধুমাত্র তার নিজের দলের লোকদের সরকারি সুবি","94","Good","CLEAN","0","0"
"1638","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'শ্রমের মর্যাদা' (Dignity of labour) প্রতিষ্ঠিত থাকলে কী সুবিধা হয়?","94","Good","CLEAN","0","0"
"1639","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'বিকেন্দ্রীকরণ' (Decentralization) বলতে কী বোঝায়?","94","Good","CLEAN","0","0"
"1640","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নিচের কোনটি নেতিবাচক মূল্যবোধের (Negative Values) উদাহরণ?","94","Good","CLEAN","0","0"
"1641","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একজন শিক্ষক তার শিক্ষার্থীদের শুধু পাঠ্যবই না পড়িয়ে ভালো মানুষ হওয়ার উপদেশ দে","94","Good","CLEAN","0","0"
"1642","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","বিচার বিভাগের স্বাধীনতা সুশাসনের জন্য কেন অপরিহার্য?","94","Good","CLEAN","0","0"
"1643","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","অফিসে নারী কর্মীদের প্রতি সম্মানজনক ও নিরাপদ পরিবেশ বজায় রাখা কোন ধরনের মূল্যবো","94","Good","CLEAN","0","0"
"1644","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একটি দেশে সুশাসন না থাকলে সাধারণ জনগণ সবচেয়ে বেশি কীভাবে ক্ষতিগ্রস্ত হয়?","94","Good","CLEAN","0","0"
"1645","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'হুইসেলব্লোয়ার' (Whistleblower) বা দুর্নীতি ফাঁসকারী ব্যক্তিকে সুরক্ষা দিলে সুশ","94","Good","CLEAN","0","0"
"1646","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","আপনার সামনে একজন অন্ধ ব্যক্তি রাস্তা পার হতে পারছে না, আপনি তাকে সাহায্য করলেন। ","94","Good","CLEAN","0","0"
"1647","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'আইনের চোখে সবাই সমান' (Equality before law) কথাটির বাস্তব অর্থ কী?","94","Good","CLEAN","0","0"
"1648","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","খাদ্যে ভেজাল মেশানো থেকে বিরত থাকা একজন ব্যবসায়ীর কোন ধরনের মূল্যবোধ?","94","Good","CLEAN","0","0"
"1649","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নির্বাচনে নিজের পছন্দের প্রার্থী হেরে যাওয়ার পর ফলাফল মেনে নেওয়া কোন ধরনের মূল","94","Good","CLEAN","0","0"
"1650","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একজন সরকারি কর্মচারী জনগণকে সেবা দেওয়াকে 'দয়া' না ভেবে নিজের 'দায়িত্ব' মনে কর","94","Good","CLEAN","0","0"
"1651","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাস্তাঘাটে ময়লা না ফেলে নির্দিষ্ট ডাস্টবিনে ময়লা ফেলা কোন ধরনের মূল্যবোধ?","94","Good","CLEAN","0","0"
"1652","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'স্বচ্ছতা' (Transparency) নিশ্চিত না হলে কোনটি বৃদ্ধি পায়?","94","Good","CLEAN","0","0"
"1653","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'ন্যায়বিচার' (Justice) প্রতিষ্ঠিত আছে তা কীভাবে বোঝা যায়?","94","Good","CLEAN","0","0"
"1654","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একজন নাগরিক গুজব শুনে আইন নিজের হাতে তুলে নিলেন। এটি কিসের অভাব নির্দেশ করে?","94","Good","CLEAN","0","0"
"1655","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসন প্রতিষ্ঠায় 'সরকারের রাজনৈতিক সদিচ্ছা' (Political Will) কেন সবচেয়ে বেশি ","94","Good","CLEAN","0","0"
"1656","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'কর্তব্যের খাতিরে কর্তব্য করা' বা ফলাফল চিন্তা না করে সঠিক কাজ করা— এটি কোন ধরনে","94","Good","AUTO","0","1"
"1657","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একজন কর্মকর্তা সরকারি গাড়ি ব্যক্তিগত কাজে ব্যবহার করেন না। এটি তার কোন মূল্যবোধ","94","Good","CLEAN","0","0"
